2	3.7753488868e-07
3	0.0000000000e+00
4	3.7753488868e-07
5	3.7753488868e-07
6	3.7753488868e-07
7	7.5506977737e-07
8	7.5518619269e-07
9	1.1327210814e-06
10	1.5102559701e-06
11	2.2655585781e-06
12	2.6429770514e-06
13	3.0206283554e-06
14	4.1533494368e-06
15	4.9085356295e-06
16	5.6637218222e-06
17	7.1740942076e-06
18	8.3066988736e-06
19	1.0194722563e-05
20	1.2460164726e-05
21	1.2837816030e-05
22	1.5103258193e-05
23	1.6991165467e-05
24	1.9634142518e-05
25	2.1899701096e-05
26	2.4920445867e-05
27	2.7941074222e-05
28	3.1339237466e-05
29	3.5115052015e-05
30	4.1533960029e-05
31	4.1533960029e-05
32	4.6820030548e-05
33	5.9657846577e-05
34	5.5126845837e-05
35	6.1923288740e-05
36	6.4943917096e-05
37	7.4383569881e-05
38	7.7026546933e-05
39	8.2690268755e-05
40	9.2884991318e-05
41	9.5905619673e-05
42	1.0383478366e-04
43	1.1100887787e-04
44	1.1893804185e-04
45	1.3970513828e-04
46	1.6877881717e-04
47	1.6235990915e-04
48	1.7217709683e-04
49	1.8539233133e-04
50	1.9181123935e-04
51	2.3863138631e-04
52	2.1220056806e-04
53	2.4995871354e-04
54	2.3712101392e-04
55	2.6581715792e-04
56	2.7261360083e-04
57	3.0810618773e-04
58	2.9526848812e-04
59	3.5190570634e-04
60	3.3453688957e-04
61	3.7305022124e-04
62	4.0892034303e-04
63	4.3195288163e-04
64	4.1231873911e-04
65	4.3799425475e-04
66	7.4572290760e-04
67	4.8670219257e-04
68	4.9123319332e-04
69	5.2446033806e-04
70	5.6561664678e-04
71	5.8336288203e-04
72	6.3358130865e-04
73	6.7926850170e-04
74	6.5283791628e-04
75	6.7926861811e-04
76	6.9097359665e-04
77	7.5667269994e-04
78	7.6195888687e-04
79	8.0424791668e-04
80	8.5786450654e-04
81	9.3300314620e-04
82	9.1336888727e-04
83	9.3111523893e-04
84	9.1450160835e-04
85	9.5150468405e-04
86	9.8661961965e-04
87	9.1185851488e-04
88	9.1941014398e-04
89	9.7038375679e-04
90	1.0436343728e-03
91	1.1149973143e-03
92	1.0296638357e-03
93	1.1391624575e-03
94	1.1618173448e-03
95	1.1493571801e-03
96	1.2033513049e-03
97	1.2784899445e-03
98	1.2131683761e-03
99	1.3000119943e-03
100	2.4859945988e-03
101	1.4385844115e-03
102	1.5427967301e-03
103	1.5220297500e-03
104	1.5156109584e-03
105	1.5023954911e-03
106	1.5507258940e-03
107	2.4882600410e-03
108	1.8599649193e-03
109	1.8237171462e-03
110	1.8210740527e-03
111	5.4311278509e-03
112	2.4168972159e-03
113	4.4169448083e-03
114	1.7901124666e-03
115	3.4752573119e-03
116	1.9245313015e-03
117	2.0283662016e-03
118	2.0279885503e-03
119	2.2024310892e-03
120	3.5485080443e-03
121	2.7650271077e-03
122	2.4988324149e-03
123	2.5701951236e-03
124	2.4931685766e-03
125	2.9224783648e-03
126	3.2011333387e-03
