2	1.0938527994e-03
3	4.9085356295e-06
4	3.0207447708e-06
5	7.9291639850e-06
6	1.8879072741e-06
7	2.2654421628e-06
8	3.3982330933e-05
9	7.1740942076e-06
10	3.0206283554e-06
11	3.3982796595e-06
12	3.7758145481e-06
13	1.2460164726e-05
14	4.9085356295e-06
15	4.5310007408e-06
16	6.0412567109e-06
17	5.6637218222e-06
18	6.4187915996e-06
19	7.1740942076e-06
20	6.8342196755e-05
21	1.0194606148e-05
22	1.1327443644e-05
23	1.2460164726e-05
24	1.2837816030e-05
25	1.5480793081e-05
26	1.6235979274e-05
27	2.4542794563e-05
28	2.1522049792e-05
29	3.4737400711e-05
30	2.6808236726e-05
31	2.9828865081e-05
32	3.0206399970e-05
33	3.5492586903e-05
34	3.8890866563e-05
35	7.5516290963e-05
36	4.7197565436e-05
37	5.0973496400e-05
38	5.5126845837e-05
39	5.6637218222e-05
40	1.1667259969e-04
41	5.7128036860e-04
42	1.8388207536e-04
43	1.4876702335e-04
44	1.6235990915e-04
45	1.5518593136e-04
46	1.6689090990e-04
47	2.2088491824e-04
48	1.7444242258e-04
49	2.9828911647e-04
50	1.3253092766e-04
51	6.0261960607e-04
52	7.2269048542e-04
53	3.6172277760e-04
54	1.6311509535e-04
55	1.8614751752e-04
56	3.6814168561e-04
57	2.2466073278e-04
58	2.6808260009e-04
59	2.1371094044e-04
60	2.8356350958e-04
61	2.1824194118e-04
62	2.3863126989e-04
63	2.6581715792e-04
64	2.4425727315e-03
65	6.4151035622e-04
66	1.2671625009e-03
67	3.2283191103e-04
68	5.7694409043e-04
69	3.1377002597e-04
70	4.0816515684e-04
71	4.8103847075e-04
72	4.1156355292e-04
73	5.0709163770e-04
74	7.4119190685e-04
75	8.3747506142e-04
76	4.2666681111e-04
77	4.5536295511e-04
78	8.3898543380e-04
79	4.8066081945e-04
80	4.8821256496e-04
81	3.8668090710e-03
82	9.3375833239e-04
83	1.1614398099e-03
84	9.9454890005e-04
85	5.2861368749e-04
86	1.1520001572e-03
87	1.0711979121e-03
88	1.0636461666e-03
89	1.4340534108e-03
90	1.9962717779e-03
91	1.2456403347e-03
92	1.1916462099e-03
93	1.2339353561e-03
94	1.4778528130e-03
95	7.7253114432e-04
96	1.3694870286e-03
97	7.7857240103e-04
98	7.5591751374e-04
99	1.8803543644e-03
100	9.4282021746e-04
101	8.3671987522e-04
102	8.9297955856e-04
103	1.1927789310e-03
104	8.9146918617e-04
105	1.1478468077e-03
106	1.1455813656e-03
107	1.3158704387e-03
108	1.0995164048e-03
109	1.0187140433e-03
110	1.4484013664e-03
111	1.0753511451e-03
112	1.2614987791e-03
113	1.1350089917e-03
114	1.3532510493e-03
115	1.2437524274e-03
116	1.2867966434e-03
117	1.4064899879e-03
118	1.3241772540e-03
119	1.3377701398e-03
120	1.3808144722e-03
121	1.5560120810e-03
122	1.5363778220e-03
123	1.4517996460e-03
124	6.1723196413e-03
125	2.1238941699e-03
126	3.8501954405e-03
127	3.3532985253e-03
128	2.4017939577e-03
129	2.6555286022e-03
130	2.0121302223e-03
131	1.7599059502e-03
132	3.8890863070e-03
133	3.7652396131e-03
134	3.0297114281e-03
135	2.1291803569e-03
136	3.6406378495e-03
137	4.1817117017e-03
138	2.1805313881e-03
139	2.6880005607e-03
140	2.5717054959e-03
141	6.3195765251e-03
142	2.3311862024e-03
143	2.3255224805e-03
144	4.4901955407e-03
145	2.5086494861e-03
146	2.5690625189e-03
147	2.5607555872e-03
148	5.0452399300e-03
149	2.5939827319e-03
150	2.7835286455e-03
151	2.8220418608e-03
152	2.8303485597e-03
153	3.6950095091e-03
154	4.4539476512e-03
155	3.1131568830e-03
156	2.8918944299e-03
157	4.2711985298e-03
158	4.0242603282e-03
159	3.4971570130e-03
160	3.8271629019e-03
161	3.6636702716e-03
162	3.4031393006e-03
163	3.5700302105e-03
164	3.8248974597e-03
165	3.4926261287e-03
166	3.5798472818e-03
167	3.5284962505e-03
168	3.8652986987e-03
169	4.2387264548e-03
170	3.7342780270e-03
171	3.8864432136e-03
172	4.1628326289e-03
173	4.1684963508e-03
174	4.2206025682e-03
175	1.0774279363e-02
176	5.3159655072e-03
177	4.4935938204e-03
178	4.2443901766e-03
179	4.4664079323e-03
180	4.7122132964e-03
181	4.5181366149e-03
182	4.8874110216e-03
183	4.6559537295e-03
184	4.6763431747e-03
185	5.0082369708e-03
186	5.1604021573e-03
187	4.7899950296e-03
188	5.2631042199e-03
189	7.4175825575e-03
190	7.1015470894e-03
191	1.5784026589e-02
192	6.7568153609e-03
193	7.1075884625e-03
194	7.4319306295e-03
195	6.1047326308e-03
196	7.8272580868e-03
197	6.4162372146e-03
198	7.1653582854e-03
199	6.3093816862e-03
200	6.7190573318e-03
201	8.7572406046e-03
202	6.8991634762e-03
203	7.1268450702e-03
204	7.1336413966e-03
205	6.8791516824e-03
206	8.4227035986e-03
207	8.6250870954e-03
208	7.3020425625e-03
209	7.8767212108e-03
210	7.6577240834e-03
211	9.9692762597e-03
212	8.5246505914e-03
213	9.9062201334e-03
214	7.6656533638e-03
215	3.4476183471e-02
216	2.9231958324e-02
217	4.0451783454e-02
218	1.6373430728e-02
219	1.1273441603e-02
220	9.5373232616e-03
221	1.3757925946e-02
222	1.5006964444e-02
223	1.6025678487e-02
224	1.3531377190e-02
225	9.6981729148e-03
226	9.4772878801e-03
227	1.1678586365e-02
228	1.2096568593e-02
229	1.2514173402e-02
230	1.1315353098e-02
231	1.0582468123e-02
232	1.1538881226e-02
233	1.0043659713e-02
234	1.1217559571e-02
235	1.1244745459e-02
236	1.3182492112e-02
237	1.0782586178e-02
238	1.0815058020e-02
239	1.1452037608e-02
240	1.0812415043e-02
241	1.0232072789e-02
242	1.1048780871e-02
243	1.1205854709e-02
244	1.1220957851e-02
245	1.1659329641e-02
246	1.2209465494e-02
247	1.4484392130e-02
248	1.2370692682e-02
249	1.1849630508e-02
250	1.1706149671e-02
251	1.1705394601e-02
252	1.1991978623e-02
253	1.2680686777e-02
254	1.2271011248e-02
255	1.4116628096e-02
256	2.1181549761e-02
257	1.3081677957e-02
258	1.3925194391e-02
259	1.8738221843e-02
260	1.3265937567e-02
261	1.4229147229e-02
262	1.3724321150e-02
263	1.4444368426e-02
264	1.4383577975e-02
265	1.4542917255e-02
266	1.3988250401e-02
