1000	2.5788787752e-04
2000	5.0520361401e-04
3000	8.2237191964e-04
4000	1.1361417128e-03
5000	1.2766019208e-03
6000	1.4589737402e-03
7000	1.8157878658e-03
8000	2.1140770987e-03
9000	2.3123072460e-03
10000	2.1850623889e-03
11000	2.8530034469e-03
12000	3.1456289580e-03
13000	3.0674695736e-03
14000	3.4212631872e-03
15000	5.0425968366e-03
16000	4.0023606271e-03
17000	4.3610627763e-03
18000	8.5004853318e-03
19000	7.0286738919e-03
20000	3.8875759346e-03
21000	3.4707263112e-03
22000	3.5300065065e-03
23000	2.9972394696e-03
24000	2.8424313059e-03
25000	2.8405433986e-03
26000	3.7863842444e-03
27000	3.0470802449e-03
28000	2.6981952833e-03
29000	3.6047676113e-03
30000	6.4611693379e-03
31000	4.5702427160e-03
32000	4.2949860217e-03
33000	2.4172747508e-03
34000	2.8360122815e-03
35000	2.8073161375e-03
36000	3.5688973730e-03
37000	6.7692756420e-03
38000	3.1056052539e-03
39000	7.8091342002e-03
40000	3.3974755788e-03
41000	3.4341008868e-03
42000	3.0803073896e-03
43000	3.0844607390e-03
44000	4.2077647522e-03
45000	3.9038120303e-03
46000	3.4948914545e-03
47000	3.8894638419e-03
48000	4.0080243489e-03
49000	4.1730273515e-03
50000	4.2232455453e-03
51000	4.4645200251e-03
52000	6.9716591388e-03
53000	4.7023962252e-03
54000	4.5298415935e-03
55000	5.2396942629e-03
56000	5.2446027985e-03
57000	5.9472812572e-03
58000	4.8617353896e-03
59000	5.0973460311e-03
60000	5.4503844585e-03
61000	1.3446799014e-02
62000	5.4847444408e-03
63000	5.5923550390e-03
64000	6.2837062869e-03
65000	9.3949752627e-03
66000	6.2078123447e-03
67000	6.8897240562e-03
68000	5.6761780288e-03
69000	7.9556356650e-03
70000	7.5119778048e-03
71000	6.0295941075e-03
72000	7.1192934411e-03
73000	6.7462432198e-03
74000	5.6674936786e-03
75000	6.2414171407e-03
76000	6.8444142817e-03
77000	7.9231637064e-03
78000	6.7368036835e-03
79000	6.4033993986e-03
80000	6.6646856721e-03
81000	7.1336415131e-03
82000	5.8562842896e-03
83000	7.1204261621e-03
84000	6.1319185188e-03
85000	6.9459836232e-03
86000	7.4651577743e-03
87000	6.4690986183e-03
88000	6.9765676744e-03
89000	8.2712935982e-03
90000	7.4708214961e-03
91000	7.8925796552e-03
92000	8.2769573200e-03
93000	7.6705618994e-03
94000	7.0471754298e-03
95000	7.9990575323e-03
96000	8.7644145824e-03
97000	9.7634944832e-03
98000	7.2922256077e-03
99000	8.2003083080e-03
100000	8.3434116095e-03
101000	8.4310104139e-03
102000	8.3985384554e-03
103000	8.6998483166e-03
104000	7.8835177701e-03
105000	7.8351872507e-03
106000	7.6947270427e-03
107000	9.8797894316e-03
108000	8.9728394523e-03
109000	8.3169810241e-03
110000	9.9126390414e-03
111000	9.5539368922e-03
112000	8.7183496216e-03
113000	1.7298882245e-02
114000	1.0436721728e-02
115000	9.8809221527e-03
116000	1.0173925315e-02
117000	1.0000615497e-02
118000	1.0659494554e-02
119000	9.4429280143e-03
120000	1.0324957664e-02
121000	1.0841488838e-02
122000	1.3925949461e-02
123000	1.4363943716e-02
124000	1.1188485892e-02
125000	1.8970434205e-02
126000	2.0840593847e-02
127000	9.6135947388e-03
128000	1.1037830962e-02
129000	1.1263624532e-02
130000	1.1542657041e-02
131000	1.2326893164e-02
132000	9.7162968013e-03
133000	9.7385741537e-03
134000	1.2570810621e-02
135000	1.0070090415e-02
136000	1.0024780640e-02
137000	1.0173170012e-02
138000	9.9632350029e-03
139000	1.0028933990e-02
140000	1.0454845615e-02
141000	1.0818833834e-02
142000	1.1119766161e-02
143000	1.0962692322e-02
144000	1.0628533084e-02
145000	1.0604367824e-02
146000	1.0581712821e-02
147000	1.0824497673e-02
148000	1.1271553813e-02
149000	1.1841701344e-02
150000	1.1974609923e-02
151000	1.1137512513e-02
152000	1.1074833921e-02
153000	1.1294208583e-02
154000	1.1116367881e-02
155000	1.1327058193e-02
156000	1.1423341348e-02
157000	1.1386338389e-02
158000	1.1323660030e-02
159000	1.1511317804e-02
160000	1.1610244052e-02
161000	1.1960639502e-02
162000	1.2742610066e-02
163000	1.1899848818e-02
164000	1.1914197006e-02
165000	1.2113559758e-02
166000	1.2083353358e-02
167000	1.2153960997e-02
168000	1.2221170356e-02
169000	1.2274409411e-02
170000	1.2338220724e-02
171000	1.2483967002e-02
172000	1.2508509797e-02
173000	1.3280285755e-02
174000	1.3771518832e-02
175000	1.3451330015e-02
176000	1.2792828376e-02
177000	1.2934798840e-02
178000	1.3151908061e-02
179000	1.3076769421e-02
180000	1.3058267883e-02
181000	1.3000120525e-02
182000	1.3069217792e-02
183000	1.3252344681e-02
184000	1.3858739985e-02
185000	1.4830634114e-02
186000	1.3614822528e-02
187000	1.4451920055e-02
188000	1.3446799014e-02
189000	1.3664663420e-02
190000	1.3728474616e-02
191000	1.4026008546e-02
192000	1.3958044001e-02
193000	1.5731920372e-02
194000	1.5610716771e-02
195000	1.4310327242e-02
196000	1.5440805233e-02
197000	1.4660345041e-02
198000	1.4361678273e-02
199000	1.4809867018e-02
200000	1.4442858170e-02
201000	1.4648262295e-02
202000	1.4668651740e-02
203000	1.4588226913e-02
204000	1.4978645835e-02
205000	1.4945796342e-02
206000	1.5395495459e-02
207000	1.5629973495e-02
208000	1.5128545580e-02
209000	1.5526893781e-02
210000	1.5306764049e-02
211000	1.5341123799e-02
212000	1.5542374575e-02
213000	1.5395495575e-02
214000	1.5465725563e-02
215000	1.5734941000e-02
216000	1.5932415961e-02
217000	1.6085336334e-02
218000	1.6066834913e-02
219000	1.6144238994e-02
220000	1.7130858614e-02
221000	1.6207295121e-02
222000	1.6069478006e-02
223000	1.6066834913e-02
224000	1.5928640147e-02
225000	1.7522410373e-02
226000	1.6944711097e-02
227000	1.6789902933e-02
228000	1.7238846864e-02
229000	1.6716274549e-02
230000	1.6787637374e-02
231000	1.6838233219e-02
232000	1.6589029692e-02
233000	1.6863531200e-02
234000	1.8748038914e-02
235000	1.7075354233e-02
236000	1.7367979628e-02
237000	1.7042882158e-02
238000	1.7167106504e-02
239000	1.7495979671e-02
240000	1.7135012080e-02
241000	1.7219590256e-02
242000	1.7527319025e-02
243000	1.8093690742e-02
244000	1.9589289790e-02
245000	1.7892062431e-02
246000	1.8453525612e-02
247000	1.7854681821e-02
248000	1.7957006348e-02
249000	1.8082740833e-02
250000	1.8376876600e-02
251000	1.8509785179e-02
252000	1.9618363585e-02
253000	1.8240192207e-02
254000	1.8050268875e-02
255000	1.8395000487e-02
256000	1.8365549156e-02
257000	1.8238681834e-02
258000	1.8599649542e-02
259000	1.8664215924e-02
260000	2.1024098271e-02
261000	1.8929277896e-02
262000	1.9739189534e-02
263000	1.9104097970e-02
264000	1.9081443083e-02
265000	1.8930788268e-02
266000	1.8940605340e-02
267000	1.9197738147e-02
268000	2.1980889142e-02
269000	1.9707472762e-02
270000	1.9518682151e-02
271000	1.9550399040e-02
272000	1.9479036215e-02
273000	1.9528121687e-02
274000	2.0031059859e-02
275000	2.0339543698e-02
276000	2.0789998001e-02
277000	2.0296499366e-02
278000	2.0347095211e-02
279000	2.0106576034e-02
280000	1.9971024478e-02
281000	2.0405997988e-02
282000	2.0641608629e-02
283000	2.1270281286e-02
284000	2.0635189721e-02
285000	2.0672570216e-02
286000	2.0999178058e-02
287000	2.0547590917e-02
288000	2.0950470003e-02
289000	2.1133219358e-02
290000	2.1555732703e-02
291000	2.1153231035e-02
292000	2.1017301828e-02
293000	2.1024098387e-02
294000	2.1164558479e-02
295000	2.1170599852e-02
296000	2.1161537967e-02
297000	2.3875213927e-02
298000	2.2691874416e-02
299000	2.1863839007e-02
300000	2.1550824167e-02
301000	2.1784169250e-02
302000	2.1593868383e-02
303000	2.2642411292e-02
304000	2.4184452952e-02
305000	2.2252747556e-02
306000	2.2353939363e-02
307000	2.2240287391e-02
308000	2.1987308050e-02
309000	2.2103980533e-02
310000	2.2856499883e-02
311000	2.2704334697e-02
312000	2.2675260901e-02
313000	2.2746623843e-02
314000	2.2578977747e-02
315000	2.2865561885e-02
316000	2.2939567687e-02
317000	2.4636795162e-02
318000	2.2770411335e-02
319000	2.3303178372e-02
320000	2.2649207851e-02
321000	2.3194812704e-02
322000	2.2964110482e-02
323000	2.3547473364e-02
324000	2.4238069425e-02
325000	2.4010765599e-02
326000	2.3667166708e-02
327000	2.3640358471e-02
328000	2.3392665084e-02
329000	2.3968854104e-02
330000	2.5323992944e-02
331000	2.4016806856e-02
332000	2.3954506032e-02
333000	2.3877479369e-02
334000	2.4054942536e-02
335000	2.3948842310e-02
336000	2.5164276129e-02
337000	2.4744783412e-02
338000	2.5123119820e-02
339000	2.4486517883e-02
340000	2.4368712562e-02
341000	2.4681349867e-02
342000	2.6045550592e-02
343000	2.6903037564e-02
344000	2.4998140405e-02
345000	2.5051379343e-02
346000	2.5020417641e-02
347000	2.4481231696e-02
348000	2.5774447364e-02
349000	2.5609821896e-02
350000	2.5040807086e-02
351000	2.5306624244e-02
352000	2.5444819010e-02
353000	2.5288878009e-02
354000	2.6869432768e-02
355000	2.5598494452e-02
356000	2.5806541671e-02
357000	2.5588299846e-02
358000	2.5811450323e-02
359000	2.5569420774e-02
360000	2.7184335515e-02
361000	2.6397833950e-02
362000	2.6039886870e-02
363000	2.6213196688e-02
364000	2.6428418001e-02
365000	2.7543037664e-02
366000	2.7073326637e-02
367000	2.6876984397e-02
368000	2.6471462217e-02
369000	2.6892465190e-02
370000	2.6863769046e-02
371000	2.7700111386e-02
372000	2.7392005199e-02
373000	2.7089940151e-02
374000	2.6685928344e-02
375000	2.7304783929e-02
376000	2.6981952018e-02
377000	2.7342164423e-02
378000	2.6998187997e-02
379000	2.7413149714e-02
380000	2.7478093631e-02
381000	2.7560406481e-02
382000	2.9587639845e-02
383000	2.8311037808e-02
384000	2.8040689649e-02
385000	2.8099969844e-02
386000	2.7713326737e-02
387000	2.9433964286e-02
388000	2.8685598401e-02
389000	2.7997645433e-02
390000	2.7979521547e-02
391000	2.7979143895e-02
392000	2.8979734052e-02
393000	3.0656194664e-02
394000	2.8823037865e-02
395000	2.8748276760e-02
396000	2.8268371127e-02
397000	2.9157197219e-02
398000	3.0224241666e-02
399000	2.9676749022e-02
400000	2.9127745889e-02
401000	2.8802648420e-02
402000	2.8803781257e-02
403000	3.0388489482e-02
404000	2.9040902155e-02
405000	2.8959722258e-02
406000	2.8567037778e-02
407000	2.9199863900e-02
408000	3.0894070747e-02
409000	2.9327108758e-02
410000	2.9752265196e-02
411000	2.9627663433e-02
412000	2.9806259321e-02
413000	3.1315451371e-02
414000	3.1894283369e-02
415000	2.9765480547e-02
416000	2.9581220821e-02
417000	2.9969374416e-02
418000	3.2315663993e-02
419000	3.0601445236e-02
420000	3.0634294846e-02
421000	2.9976926045e-02
422000	3.0664123828e-02
423000	3.2278283383e-02
424000	3.0849138624e-02
425000	3.0336005730e-02
426000	3.0939758057e-02
427000	3.0521775712e-02
428000	3.2611687551e-02
429000	3.0874436488e-02
430000	3.0892182840e-02
431000	3.1274672598e-02
432000	3.0976005830e-02
433000	3.2143109362e-02
434000	3.1669622520e-02
435000	3.1734566437e-02
436000	3.1611474929e-02
437000	3.2040784834e-02
438000	3.1934306840e-02
439000	3.6025776761e-02
440000	3.3142189146e-02
441000	3.4007605282e-02
442000	3.5311393091e-02
443000	3.2311510528e-02
444000	3.1780631281e-02
445000	3.2002649154e-02
446000	3.3445764449e-02
447000	3.4626083332e-02
448000	3.2444796641e-02
449000	3.2830307027e-02
450000	3.2389292144e-02
451000	3.4346673172e-02
452000	3.3194295364e-02
453000	3.2576950151e-02
